Customer ID,Age,Gender,Marital Status,Education Level,Geographic Information,Occupation,Income Level,Purchase History,Interactions with Customer Service,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language
98583,50,1,3,2,29,5,145700,7/24/2020,2,1,Phone,Morning,German
22604,67,1,0,3,10,7,41991,2/27/2023,1,1,Email,Morning,German
16797,50,1,0,1,13,5,144279,4/23/2021,0,2,Text,Weekends,French
62550,20,1,0,0,26,4,105055,06-11-2023,2,2,Mail,Morning,English
62513,40,0,0,3,4,6,71393,01-02-2019,4,3,Phone,Morning,English
1663,70,0,2,0,25,8,90098,09-07-2022,3,0,Text,Weekends,Spanish
3200,65,1,3,3,25,2,85277,6/23/2019,0,0,Mail,Morning,German
27441,55,0,4,4,14,5,121513,10/27/2022,1,3,Phone,Weekends,Spanish
4366,18,0,2,2,33,4,75869,03-07-2023,1,3,Phone,Anytime,French
85671,59,0,3,2,27,4,109720,11-11-2021,4,4,Phone,Weekends,Spanish
38468,36,1,3,2,16,2,143637,07-01-2018,1,0,In-Person Meeting,Weekends,Mandarin
22748,37,0,4,1,31,0,26601,03-05-2019,4,0,Email,Afternoon,Mandarin
666,64,1,0,1,14,7,107668,12-12-2019,3,4,Mail,Morning,Spanish
77515,38,0,3,2,32,7,128074,5/25/2023,3,4,Email,Morning,French
79937,26,0,2,3,19,0,39724,3/24/2019,1,4,In-Person Meeting,Afternoon,English
96620,55,0,4,0,7,3,73638,7/23/2023,4,1,Mail,Morning,French
79452,37,1,2,2,24,7,53962,07-01-2018,1,3,In-Person Meeting,Morning,German
88871,47,1,2,2,4,1,48205,2/16/2021,3,0,Mail,Anytime,German
43141,40,0,4,3,11,6,100215,03-04-2020,2,4,Mail,Anytime,English
76013,52,0,4,3,19,2,35635,11-05-2022,2,4,Phone,Morning,English
51319,56,1,4,2,30,1,146812,02-08-2022,0,0,Phone,Afternoon,French
35393,60,0,0,0,15,5,57018,11/15/2019,4,0,Email,Afternoon,Mandarin
11422,54,1,1,0,7,3,113063,5/24/2022,2,1,Mail,Morning,Mandarin
95595,65,0,1,4,21,3,42030,6/14/2021,3,4,In-Person Meeting,Weekends,French
40822,23,1,3,2,5,4,143314,02-08-2018,3,1,Email,Afternoon,German
82961,42,1,1,2,16,5,93912,8/25/2018,1,0,Mail,Morning,French
60571,39,1,0,1,9,7,94016,11/24/2021,1,2,In-Person Meeting,Afternoon,German
96430,66,0,0,2,8,0,108251,1/17/2023,2,0,In-Person Meeting,Anytime,English
28325,39,0,3,3,6,3,124583,04-03-2019,0,4,Email,Weekends,Mandarin
22760,45,0,3,4,33,4,124271,10/16/2022,1,3,Email,Weekends,Mandarin
3678,30,0,3,3,25,5,57134,02-08-2020,2,4,In-Person Meeting,Morning,German
54030,38,0,2,3,33,1,111092,10/18/2022,2,1,In-Person Meeting,Weekends,English
82615,38,1,0,2,0,5,147659,6/19/2023,3,3,Mail,Afternoon,French
82588,57,1,3,1,1,1,86442,12/27/2023,2,3,In-Person Meeting,Evening,English
35388,54,1,0,0,13,1,36885,6/23/2021,0,0,Email,Weekends,French
15093,35,1,1,0,14,8,70814,01-08-2021,1,4,Mail,Afternoon,Spanish
4377,55,1,4,0,6,6,125179,2/26/2018,4,1,Mail,Afternoon,Spanish
60417,45,1,2,0,31,7,104425,4/26/2020,4,4,Mail,Afternoon,French
46721,66,1,1,3,28,3,121664,1/15/2023,2,1,Text,Weekends,French
86369,27,0,0,3,20,5,43510,8/27/2022,1,1,Email,Evening,French
66451,47,0,3,4,30,3,132721,06-04-2023,0,3,Text,Weekends,French
67943,24,1,3,1,16,1,122385,11-07-2018,2,4,Phone,Anytime,Mandarin
86107,58,0,3,3,15,5,111275,3/20/2018,3,1,Mail,Morning,Spanish
58537,27,0,4,4,31,0,149099,3/14/2021,3,2,Text,Weekends,English
61558,52,0,3,4,22,4,52871,12/15/2023,2,2,Text,Morning,English
37154,36,1,3,3,18,4,41618,4/28/2021,0,2,In-Person Meeting,Afternoon,French
32936,69,0,4,1,12,1,79527,3/24/2023,0,0,Phone,Morning,German
12592,48,1,3,0,16,3,59530,10/16/2022,0,4,Mail,Evening,French
78085,37,0,2,0,22,5,103500,10-06-2022,4,3,In-Person Meeting,Morning,German
24957,67,0,3,4,31,7,53014,11/19/2019,3,0,Phone,Evening,Spanish
23575,44,1,0,2,24,0,122324,8/18/2018,4,0,Email,Weekends,Mandarin
12149,35,0,1,4,6,0,34446,03-08-2023,2,0,Phone,Morning,German
25067,57,1,3,0,9,5,75884,09-12-2022,2,1,In-Person Meeting,Morning,Spanish
64083,64,0,0,4,1,8,145034,03-04-2019,2,3,Phone,Weekends,English
50139,38,1,3,1,11,6,86710,7/18/2021,1,2,Mail,Afternoon,French
75154,47,0,0,0,8,2,52489,07-11-2023,4,2,Phone,Anytime,English
61530,34,1,0,2,2,1,105897,11/21/2023,1,2,Email,Anytime,Mandarin
24122,57,0,4,1,25,2,115016,12/28/2022,1,4,Email,Anytime,German
1421,26,0,0,1,18,0,111258,9/20/2021,1,2,Email,Afternoon,Mandarin
95369,26,0,0,4,10,6,100824,4/24/2021,3,0,Mail,Evening,English
91135,52,0,2,1,21,7,20654,06-05-2019,1,1,Phone,Evening,French
68211,69,1,2,4,12,3,66173,7/19/2019,3,1,Phone,Morning,German
20217,67,1,0,0,13,0,102522,10/14/2022,1,4,Text,Morning,Spanish
44466,32,0,0,0,30,0,67766,05-10-2019,3,2,Mail,Evening,German
19118,68,1,2,1,5,6,95519,6/14/2023,0,3,Text,Morning,English
66260,43,0,0,0,11,0,97833,01-11-2019,0,3,Email,Evening,German
14380,43,1,0,0,9,2,53377,05-01-2020,0,1,Email,Weekends,German
48646,48,0,1,2,22,1,54504,4/22/2023,2,0,Email,Morning,French
14015,24,0,0,1,17,0,104399,7/14/2022,0,3,In-Person Meeting,Anytime,French
48221,38,1,0,0,3,4,85005,07-09-2020,1,2,Mail,Anytime,Mandarin
68854,37,0,2,0,11,0,125750,5/27/2019,4,1,Email,Weekends,French
3615,44,1,4,4,13,2,70303,01-06-2019,1,0,In-Person Meeting,Weekends,English
84368,54,0,4,0,12,5,66682,1/27/2018,1,0,In-Person Meeting,Morning,Spanish
95833,28,0,4,2,15,4,111921,11/20/2023,1,3,Text,Anytime,German
50605,68,0,3,3,32,3,130026,2/27/2021,0,4,Mail,Anytime,Spanish
49407,45,1,1,3,23,8,47294,05-08-2022,1,0,Phone,Morning,English
68807,54,0,1,4,10,0,37190,03-04-2021,3,2,Mail,Morning,French
82167,39,0,3,3,34,0,121225,12/16/2021,1,0,In-Person Meeting,Anytime,French
77598,57,0,2,0,1,7,119953,3/14/2020,0,2,Phone,Weekends,French
24649,60,1,3,3,16,2,52644,10/18/2022,1,3,Mail,Weekends,French
4996,49,1,1,0,8,0,72195,7/14/2018,3,0,In-Person Meeting,Afternoon,German
64820,24,1,3,1,13,0,25899,9/27/2023,0,1,Text,Evening,English
46393,26,0,3,2,13,5,111374,03-04-2020,3,3,Mail,Anytime,Mandarin
72141,43,0,4,3,31,6,38659,7/13/2023,4,4,Mail,Weekends,Mandarin
70362,55,1,4,3,9,4,119608,1/16/2021,3,2,Email,Afternoon,French
59836,66,0,3,1,20,0,45191,10-04-2019,4,4,Phone,Anytime,French
96267,33,0,3,2,28,5,37236,02-10-2019,1,0,Text,Morning,English
2777,25,0,3,1,25,0,118945,04-09-2020,3,0,Email,Anytime,Mandarin
50267,38,1,2,3,31,5,30536,03-08-2018,3,4,Mail,Morning,Spanish
64137,50,0,3,0,15,6,87356,5/20/2020,1,0,Phone,Morning,English
24469,50,1,0,2,7,7,79253,2/20/2023,1,0,In-Person Meeting,Weekends,Mandarin
85677,30,1,0,2,10,7,48711,06-05-2020,2,4,Text,Afternoon,German
65445,64,0,0,1,21,3,131986,10-03-2019,0,3,Email,Afternoon,German
3417,61,0,3,2,7,2,104135,1/25/2022,3,1,Phone,Afternoon,Spanish
16435,46,0,2,0,12,7,54195,11/18/2022,3,2,In-Person Meeting,Anytime,German
71125,25,1,3,0,18,6,125431,4/21/2021,1,3,Email,Afternoon,English
37719,69,0,4,1,30,4,79940,8/25/2018,4,0,Mail,Morning,German
52801,32,1,2,0,14,1,55991,02-06-2023,2,0,Email,Weekends,French
29979,52,0,0,1,12,1,63649,04-06-2018,4,3,Email,Afternoon,English
14131,64,1,3,4,18,4,128823,3/24/2020,1,4,Text,Afternoon,French
35125,37,1,3,2,26,3,36172,11-01-2019,3,1,Phone,Weekends,German
25120,46,0,0,1,20,0,116436,08-07-2018,2,3,Mail,Afternoon,German
29409,34,0,0,3,6,4,137312,4/17/2019,1,0,Email,Anytime,French
45594,69,0,3,2,31,6,55093,9/16/2019,4,1,In-Person Meeting,Evening,French
37278,49,0,0,4,22,4,36590,06-06-2023,4,0,Mail,Morning,Spanish
36364,49,1,2,4,27,7,38143,11/26/2019,1,2,In-Person Meeting,Weekends,English
95923,63,1,4,0,33,7,142799,12-10-2022,0,2,In-Person Meeting,Weekends,French
31129,47,1,3,0,22,7,25918,1/15/2023,3,2,Mail,Afternoon,English
61262,21,0,1,3,26,8,146286,03-04-2020,2,2,Mail,Anytime,French
95474,40,1,3,4,24,5,81366,2/14/2018,0,1,Mail,Weekends,French
35256,42,0,4,0,25,3,58739,03-01-2019,2,4,Email,Morning,German
27665,22,1,4,0,28,8,38777,2/13/2023,0,0,In-Person Meeting,Weekends,German
78895,45,1,3,0,19,8,123162,10/24/2019,3,2,In-Person Meeting,Weekends,German
69782,56,1,4,3,26,2,51331,5/13/2021,1,1,In-Person Meeting,Evening,French
64988,22,0,4,1,18,7,58314,7/14/2021,0,1,Phone,Afternoon,Mandarin
40725,25,1,1,2,23,8,74172,8/20/2023,1,0,Phone,Weekends,German
21509,37,1,4,1,27,4,77390,9/27/2023,2,0,Text,Afternoon,German
89926,28,0,1,0,5,2,106478,03-09-2022,3,2,Phone,Weekends,Mandarin
68590,30,1,0,2,20,7,47616,1/16/2021,1,1,Mail,Morning,French
47493,40,1,2,0,17,6,94662,9/20/2021,1,4,In-Person Meeting,Morning,German
14097,69,1,1,0,34,1,145768,5/19/2020,4,1,In-Person Meeting,Weekends,French
87230,27,1,4,3,20,0,24209,07-03-2021,4,2,Text,Weekends,German
86407,31,1,3,0,22,4,26125,3/21/2020,3,3,Mail,Weekends,English
10177,67,1,3,2,12,5,52142,08-04-2021,4,1,Text,Afternoon,German
88285,53,1,3,4,0,6,116884,3/24/2023,1,1,Text,Weekends,German
19498,48,1,2,3,18,2,61660,01-08-2020,3,0,Mail,Anytime,English
3095,45,1,2,4,11,0,39015,8/26/2020,3,0,Mail,Weekends,German
67430,59,1,4,2,14,0,87982,11/25/2022,4,2,Email,Afternoon,German
42231,39,0,3,3,24,8,81721,04-11-2022,1,0,Email,Afternoon,French
11291,39,1,2,0,14,0,47255,12-10-2023,1,1,In-Person Meeting,Weekends,German
28175,38,1,0,0,18,1,142704,11/23/2018,2,3,In-Person Meeting,Morning,French
94524,55,0,3,2,6,3,84840,9/14/2019,1,3,Mail,Evening,Spanish
50761,45,0,2,2,31,6,54019,3/22/2023,2,3,In-Person Meeting,Morning,Mandarin
91528,49,1,4,4,1,8,39972,02-09-2022,3,2,In-Person Meeting,Afternoon,German
37063,33,0,0,1,19,6,40218,4/13/2021,3,2,Text,Weekends,French
91518,23,0,0,0,5,6,100153,04-03-2018,1,3,In-Person Meeting,Morning,English
92566,37,0,4,3,23,1,52290,8/24/2018,3,2,Mail,Weekends,German
57657,54,0,3,1,21,2,129345,12/25/2018,1,0,Email,Morning,German
61659,55,1,3,0,2,4,36728,8/25/2022,3,3,Phone,Weekends,English
23807,52,0,1,2,10,6,145901,4/22/2021,1,0,Phone,Afternoon,Spanish
56479,51,1,0,0,15,1,94893,06-02-2018,3,0,Email,Evening,English
29387,53,1,0,3,32,1,53193,02-07-2019,0,1,In-Person Meeting,Weekends,French
84986,55,1,4,0,9,2,91195,01-01-2019,1,2,In-Person Meeting,Afternoon,Mandarin
43247,40,0,2,3,13,7,147760,05-02-2020,1,0,Mail,Anytime,English
28270,23,0,2,4,29,8,49816,4/17/2023,3,0,Text,Morning,French
98998,37,0,3,0,3,0,52405,1/14/2023,3,4,Mail,Morning,Mandarin
56283,37,0,3,4,14,4,64696,2/18/2018,4,2,Phone,Weekends,French
44226,42,1,4,3,15,0,70133,02-02-2019,4,4,Mail,Weekends,Spanish
95662,51,0,3,3,23,8,121035,09-04-2022,2,2,In-Person Meeting,Anytime,French
21410,61,0,2,2,3,2,43793,10/20/2021,1,0,Text,Weekends,English
62749,57,1,0,0,23,5,33882,01-07-2023,3,1,In-Person Meeting,Morning,English
80522,35,0,2,4,28,7,60255,08-07-2018,1,0,Text,Evening,Spanish
22895,64,0,2,0,5,0,53401,02-01-2021,4,3,In-Person Meeting,Morning,Mandarin
71729,30,1,1,4,0,2,42706,4/28/2020,4,0,Text,Afternoon,French
72717,34,1,2,2,0,5,146238,11/28/2019,3,2,Phone,Weekends,German
71418,47,1,0,2,32,1,62335,09-12-2020,1,3,In-Person Meeting,Morning,German
33385,69,1,2,4,32,0,78642,07-01-2019,3,2,In-Person Meeting,Weekends,English
2228,68,0,4,2,10,0,53163,8/15/2019,4,4,Phone,Evening,Spanish
70483,65,1,4,4,16,7,131600,01-06-2018,3,3,In-Person Meeting,Evening,German
85503,25,1,1,1,20,3,59664,7/18/2021,4,4,Phone,Afternoon,English
29956,30,0,3,3,8,5,53882,2/16/2021,3,2,Mail,Morning,French
70426,69,0,3,4,33,3,98820,11/19/2020,3,0,In-Person Meeting,Weekends,French
28047,52,1,0,0,22,3,55697,12-08-2018,0,4,In-Person Meeting,Morning,French
65125,43,0,3,1,0,4,126395,3/22/2020,0,4,Email,Weekends,German
92889,70,0,1,2,34,5,45506,9/20/2023,2,3,Mail,Morning,Mandarin
64837,64,1,1,4,22,0,96960,7/19/2018,0,4,Phone,Weekends,English
93318,34,1,3,0,7,1,99575,1/17/2018,1,4,Phone,Morning,Mandarin
36917,62,0,1,3,23,5,40197,11-03-2021,1,0,Email,Morning,French
66414,36,0,2,2,25,2,135776,12-10-2021,3,3,Mail,Morning,English
14956,27,1,2,3,9,8,129104,11-03-2020,4,3,In-Person Meeting,Afternoon,English
78982,20,1,1,0,33,2,36934,01-10-2022,1,1,Phone,Morning,Spanish
42593,36,0,1,4,12,1,98360,11/17/2022,3,1,In-Person Meeting,Weekends,German
13838,64,0,2,4,5,4,119110,8/15/2023,1,0,Phone,Anytime,German
65380,30,0,4,1,4,8,118539,10/18/2022,3,2,Email,Evening,Mandarin
91235,52,1,4,3,25,4,35943,5/28/2023,1,2,Mail,Afternoon,Mandarin
67006,39,1,3,2,11,6,103782,8/25/2018,3,1,Text,Evening,Mandarin
10958,28,0,4,1,12,3,56236,12/14/2019,4,2,Email,Afternoon,English
87875,41,0,3,3,15,3,26113,11-12-2022,0,3,In-Person Meeting,Afternoon,English
36551,28,1,0,3,6,2,85154,09-06-2019,1,2,Text,Evening,Spanish
68906,26,0,0,4,26,8,107009,10/14/2019,4,3,In-Person Meeting,Anytime,Mandarin
68953,25,1,0,0,16,3,46128,12/14/2021,4,4,Mail,Anytime,Mandarin
8276,69,1,3,3,33,1,58104,12/19/2019,3,2,Mail,Weekends,Spanish
50289,48,1,3,4,17,1,103075,5/23/2019,1,3,Phone,Weekends,French
28962,23,0,0,0,18,0,52950,03-12-2018,0,1,In-Person Meeting,Anytime,German
16175,35,0,4,0,32,3,142395,06-05-2022,3,0,Mail,Morning,Mandarin
61725,24,1,2,0,16,3,95042,02-04-2020,3,0,In-Person Meeting,Evening,English
70479,67,1,1,4,4,4,34422,10/25/2020,2,1,Mail,Anytime,Mandarin
65239,57,1,2,0,25,0,98848,09-03-2023,3,3,In-Person Meeting,Afternoon,English
36403,45,0,0,2,33,0,32121,6/28/2023,3,1,Mail,Morning,French
62931,40,1,0,0,24,7,118202,06-07-2021,4,2,Text,Evening,German
80637,20,1,4,0,33,0,138183,6/18/2022,0,0,In-Person Meeting,Afternoon,German
3962,37,0,3,4,4,1,54030,12-04-2020,2,2,Text,Weekends,French
87970,33,1,1,4,14,8,120519,02-08-2022,3,0,In-Person Meeting,Evening,German
63761,45,1,1,0,21,3,133549,4/19/2018,1,1,Phone,Evening,Mandarin
4751,58,1,3,1,6,0,58860,2/25/2022,2,1,Phone,Evening,French
3653,23,1,0,1,30,8,77114,03-01-2018,1,2,In-Person Meeting,Morning,French
85823,32,0,0,1,26,0,97987,11/24/2023,0,2,In-Person Meeting,Morning,German
59716,37,1,1,2,17,1,131249,9/18/2019,2,1,In-Person Meeting,Evening,Spanish
42170,68,0,0,1,22,0,128245,11-05-2021,3,2,Mail,Morning,German
4724,40,0,3,2,0,6,31646,1/22/2023,2,1,Mail,Morning,English
34781,28,1,3,3,34,8,119440,11-08-2020,0,1,Email,Evening,Mandarin
67863,52,0,4,3,2,4,58462,5/28/2019,1,2,In-Person Meeting,Afternoon,German
38504,42,0,3,3,4,7,86143,07-09-2022,2,4,In-Person Meeting,Morning,Spanish
32016,65,1,1,0,10,4,47630,07-12-2023,4,0,In-Person Meeting,Weekends,German
3423,24,1,3,2,20,1,26685,8/22/2020,4,1,Text,Evening,French
11627,42,0,4,3,21,1,36831,11-03-2019,4,0,Email,Afternoon,French
36442,54,1,4,0,20,5,34863,3/15/2021,2,3,In-Person Meeting,Anytime,English
42931,69,1,2,3,25,1,143663,09-05-2023,1,0,Mail,Afternoon,French
15942,58,1,0,0,19,6,81637,7/18/2023,0,2,Text,Weekends,English
20783,33,1,2,3,33,2,36360,10-06-2020,3,1,In-Person Meeting,Weekends,French
46360,67,1,2,0,32,2,91613,08-05-2020,4,0,Phone,Morning,German
25830,27,1,3,2,30,6,66896,11/13/2019,1,1,Phone,Morning,English
76250,61,0,3,0,33,6,34880,05-11-2020,0,4,Text,Weekends,German
69520,67,0,4,3,6,5,148029,5/15/2022,1,3,Text,Anytime,French
74514,34,1,2,0,0,2,121835,03-04-2020,4,4,In-Person Meeting,Afternoon,French
81032,25,1,2,2,28,4,55764,12/16/2020,3,2,In-Person Meeting,Anytime,German
92026,23,0,3,0,3,6,132517,02-01-2019,0,0,Email,Anytime,Spanish
78951,35,1,0,1,29,0,70882,6/18/2022,0,3,Email,Afternoon,German
97466,69,1,3,3,2,0,70130,01-05-2021,1,3,Phone,Evening,French
26470,62,0,3,4,28,4,131859,3/20/2020,1,3,Text,Weekends,German
77754,64,0,4,3,25,5,133627,8/21/2023,2,4,Phone,Evening,Mandarin
78406,31,0,2,1,30,4,110199,07-05-2023,4,1,Email,Afternoon,French
82230,55,0,4,4,11,3,96246,4/27/2020,3,0,Phone,Morning,German
29856,47,1,1,1,23,0,124031,4/25/2020,2,4,Email,Evening,French
5979,64,1,0,4,33,1,33113,10/19/2021,3,4,In-Person Meeting,Anytime,French
39997,29,0,0,4,3,0,58681,08-02-2022,0,1,Text,Weekends,English
41392,43,1,2,1,22,0,71342,4/26/2020,4,1,In-Person Meeting,Afternoon,French
21704,20,1,2,1,16,0,136249,4/21/2023,1,2,Mail,Afternoon,English
65906,21,1,1,2,24,8,131178,1/21/2019,1,2,Text,Morning,Spanish
70972,57,0,4,1,15,8,81515,11/21/2019,4,3,Mail,Anytime,Mandarin
2778,28,0,0,1,26,7,118297,1/21/2020,4,2,Phone,Weekends,French
62731,63,1,1,0,11,1,79659,02-07-2019,3,3,Mail,Afternoon,English
28755,69,0,1,1,11,0,92027,2/15/2023,3,4,In-Person Meeting,Afternoon,English
90929,51,1,0,3,7,6,117539,09-01-2019,3,2,Phone,Evening,French
72516,66,0,4,1,20,4,57130,8/20/2023,2,4,Email,Afternoon,French
37875,43,1,0,0,27,2,92862,6/27/2019,1,3,In-Person Meeting,Morning,French
37624,49,0,4,4,33,7,63083,3/25/2022,1,4,Text,Weekends,Mandarin
25667,69,0,3,3,30,0,85614,2/18/2020,2,4,Email,Weekends,French
62716,38,1,2,3,0,5,41379,10/15/2019,3,4,Mail,Anytime,French
78315,35,0,2,1,17,1,110854,10-12-2019,0,4,Mail,Weekends,Mandarin
96027,68,0,0,1,17,6,63495,05-10-2019,4,1,Email,Afternoon,French
62659,49,0,3,1,0,8,48211,10-03-2019,1,3,In-Person Meeting,Morning,German
20113,20,1,3,0,23,6,140508,4/27/2022,1,1,Phone,Afternoon,English
67278,56,0,1,3,2,0,88900,4/17/2018,3,1,Phone,Morning,German
65259,44,0,2,1,8,4,20001,7/15/2023,3,2,Phone,Weekends,French
94891,48,0,4,4,34,7,95230,04-10-2018,3,3,Mail,Evening,German
75905,23,1,0,1,25,2,33785,06-05-2020,2,0,Email,Evening,Spanish
69592,68,1,0,3,18,3,69512,01-12-2018,0,4,Email,Weekends,English
30337,69,0,2,3,15,3,121566,4/26/2023,1,1,In-Person Meeting,Afternoon,Spanish
89561,21,1,1,4,29,6,83273,5/24/2021,3,1,Email,Afternoon,German
89143,36,0,2,0,15,3,129489,10-06-2018,0,1,Phone,Morning,Spanish
52624,49,1,1,3,5,4,97386,7/26/2018,1,3,Text,Morning,German
73419,67,1,4,4,8,2,81978,11-02-2020,1,2,Phone,Morning,English
12982,43,1,4,1,28,0,63690,11/17/2021,0,4,In-Person Meeting,Weekends,Mandarin
77423,68,0,3,2,8,3,126199,10/26/2018,1,1,Mail,Weekends,German
67127,44,0,2,4,10,2,110106,05-09-2018,1,2,In-Person Meeting,Evening,German
73683,46,0,0,1,26,6,52204,7/16/2019,3,0,In-Person Meeting,Morning,Mandarin
24693,62,1,2,3,23,2,146323,2/27/2022,2,4,Mail,Weekends,English
3719,42,0,4,0,7,3,91963,7/15/2019,0,2,Email,Anytime,German
56706,55,1,3,3,11,4,135351,2/27/2022,3,1,Text,Weekends,French
94163,41,1,0,0,4,4,56218,6/18/2021,0,4,Text,Evening,German
57317,29,1,2,3,29,4,146312,12/24/2019,2,4,Mail,Evening,English
65197,68,1,0,0,14,4,127451,11-03-2020,0,1,Mail,Weekends,German
1260,56,1,1,1,0,8,134861,04-07-2021,3,1,Phone,Evening,Spanish
33906,36,1,0,1,4,8,70868,4/17/2022,0,0,In-Person Meeting,Morning,Mandarin
29123,31,0,4,1,9,6,52029,9/17/2022,1,1,Text,Weekends,English
2035,25,1,2,4,1,5,32002,04-01-2023,1,0,Text,Weekends,English
36496,26,0,3,1,16,2,91429,2/18/2022,1,1,Phone,Evening,English
48218,22,0,0,0,14,6,39279,06-02-2020,3,1,Mail,Anytime,German
67029,24,1,2,4,19,4,67833,6/28/2021,2,0,In-Person Meeting,Morning,German
87304,32,1,3,0,6,5,69634,04-08-2023,1,0,Email,Afternoon,Mandarin
41633,55,0,3,1,2,8,27854,10-07-2018,0,1,Text,Weekends,English
50776,19,1,0,1,4,2,83955,04-05-2022,2,0,Mail,Afternoon,French
90597,53,0,3,1,7,5,112214,10-07-2019,1,4,In-Person Meeting,Weekends,Mandarin
19939,69,0,4,2,15,3,87595,7/27/2022,0,3,In-Person Meeting,Morning,Spanish
39144,31,0,4,1,10,2,39764,4/24/2022,0,1,Phone,Anytime,German
38059,56,1,2,0,26,0,100948,01-06-2020,4,1,In-Person Meeting,Morning,Mandarin
95655,66,1,3,0,9,5,68475,01-12-2018,3,0,Mail,Anytime,French
24188,69,1,2,3,16,5,35304,11/17/2021,2,0,Mail,Morning,English
31451,38,0,1,0,26,0,131251,2/25/2018,0,1,Mail,Evening,English
43424,43,0,2,0,25,3,53085,11-12-2018,2,2,In-Person Meeting,Weekends,French
94262,33,0,1,0,14,1,38519,1/14/2019,2,0,Email,Evening,English
93065,56,1,2,2,6,8,37251,10/14/2020,3,2,In-Person Meeting,Morning,German
33202,32,1,1,2,9,3,95734,2/19/2021,4,2,In-Person Meeting,Anytime,German
26250,44,0,1,0,16,4,56251,03-12-2018,2,2,Text,Evening,German
17085,44,1,3,2,10,3,63209,02-04-2022,4,1,Mail,Weekends,Spanish
35531,47,1,1,3,22,4,40398,3/24/2018,4,1,In-Person Meeting,Afternoon,German
35285,33,0,3,1,6,1,34851,08-09-2022,3,1,Mail,Evening,English
70011,55,1,0,0,19,8,67665,03-08-2022,4,0,Email,Weekends,French
67949,43,1,0,0,8,4,103359,7/21/2022,0,0,Email,Weekends,Spanish
37211,21,0,3,1,17,4,144964,02-10-2022,3,2,Email,Anytime,Mandarin
84615,23,0,3,3,29,0,109942,08-06-2023,1,0,Email,Afternoon,German
64873,21,0,0,3,34,3,41923,06-10-2021,3,0,Mail,Afternoon,Spanish
14933,25,0,2,0,11,2,32072,2/22/2021,0,4,Email,Weekends,Spanish
28375,42,1,3,3,27,8,123158,1/17/2022,1,0,Phone,Anytime,German
46511,50,1,1,1,12,2,119514,10/25/2022,0,1,Mail,Evening,French
91772,69,1,2,3,12,7,56936,8/13/2021,0,3,Text,Anytime,Spanish
1751,65,1,4,0,3,7,136386,10/19/2018,3,4,Phone,Morning,German
54904,68,1,0,2,27,7,136502,7/20/2021,4,2,In-Person Meeting,Evening,English
68695,64,1,3,3,16,8,144165,9/14/2022,4,0,Mail,Evening,German
60886,43,0,3,4,33,2,124610,12-05-2020,4,2,Text,Morning,French
48000,33,0,1,1,30,6,38789,11/14/2021,0,3,Email,Morning,English
87247,69,1,2,2,8,4,117590,4/24/2022,3,1,In-Person Meeting,Anytime,French
75063,68,0,3,4,19,2,120748,07-06-2019,3,2,In-Person Meeting,Evening,French
33601,37,0,2,4,15,2,108666,6/23/2019,3,2,Mail,Afternoon,Mandarin
64083,20,1,2,1,23,1,80308,8/13/2022,1,2,Text,Morning,French
86090,66,1,2,1,18,1,121180,5/24/2020,3,0,Text,Weekends,German
39125,56,1,3,2,26,6,44385,11/22/2022,0,1,Text,Anytime,Spanish
35625,56,1,0,3,3,8,38463,04-08-2023,2,0,Phone,Anytime,Mandarin
23948,31,1,0,2,20,2,60551,07-07-2022,1,2,Text,Morning,German
34079,59,1,4,3,10,4,127549,03-09-2018,3,3,Text,Afternoon,English
63417,42,1,0,3,24,5,42742,04-01-2018,3,3,Phone,Evening,Spanish
50514,25,1,2,3,25,3,92756,4/24/2020,1,4,Mail,Evening,German
78980,36,0,1,4,29,2,67939,02-09-2021,3,0,In-Person Meeting,Evening,German
68957,25,1,0,3,6,8,83763,7/14/2022,4,4,Email,Afternoon,English
12596,63,1,1,0,28,1,126339,7/16/2022,0,1,In-Person Meeting,Anytime,German
56085,33,1,3,3,29,1,144870,3/21/2019,2,1,In-Person Meeting,Weekends,English
89844,33,0,1,0,7,4,92550,12/21/2022,0,1,Phone,Afternoon,Spanish
93751,26,0,2,0,4,7,70882,11-09-2019,2,3,Phone,Evening,German
26729,65,1,2,1,23,4,124634,11-08-2022,1,4,Phone,Anytime,Spanish
79847,35,1,0,2,33,2,143763,2/27/2022,0,0,Email,Weekends,German
97248,66,1,0,3,6,2,76591,8/18/2023,2,3,Phone,Afternoon,German
67434,25,0,1,1,28,0,121074,07-09-2022,4,0,Email,Afternoon,English
66673,22,0,2,3,25,5,116912,09-09-2023,3,4,In-Person Meeting,Evening,Spanish
37226,56,0,0,3,7,5,68242,8/16/2021,1,0,Phone,Weekends,English
92787,56,0,0,0,11,0,130169,1/16/2021,4,0,Email,Morning,Mandarin
86125,31,0,0,0,0,1,23364,03-11-2022,4,4,Text,Weekends,French
37450,40,0,4,2,6,6,23030,5/25/2019,4,2,Text,Morning,German
78630,36,1,2,4,25,1,79670,1/14/2021,1,2,Email,Morning,German
32477,37,1,4,3,26,0,132389,11/24/2021,0,4,Phone,Evening,French
68127,65,1,2,2,0,0,36253,10-03-2018,0,1,Mail,Morning,English
37136,31,0,1,4,14,5,51090,4/18/2023,2,0,In-Person Meeting,Afternoon,Mandarin
89076,63,0,3,4,5,8,100428,1/27/2021,0,1,Phone,Evening,German
